country,country isocode,year,DD regime,DD category,,Monarchy,Commonwealth,Monarch name,Monarch accession,Monarch birthyear,Female monarch (0: No; 1: Yes),Democracy,Presidential,President name,President accesion,President birthyear,Interim phase (more than 2 Presidents/year=1),Female president (0: No; 1: Yes),Colony,Colony of,Colony administrated by,Official name,Communist,Regime change lag,,,spatial democracy,,countrycode,,No. of chambers in parliament,proportional voting,Election system,No. of members in lower house,No. of members in upper house,No. of members in third house,New constitution,fullsuffrage,Suffrage restriction,electoral,,spatial electoral,,alternation,multiparty,free and fair election,,parliamentary election year,"Parliamentary election month, year",Postponed parliamentary election,Presidential election year,"Presidential election month, year",Postponed presidential election,
Australia,AUS,1978,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0.333333333333333,,#VALUE!,,2,0,IRV,124,64,,0,1,,3,,1.33333333333333,,1,1,1,,1,December 1977,0,0,,0,
Australia,AUS,1979,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0.333333333333333,,#VALUE!,,2,0,IRV,124,64,,0,1,,3,,1.33333333333333,,1,1,1,,0,,0,0,,0,
Australia,AUS,1980,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0.333333333333333,,#VALUE!,,2,0,IRV,124,64,,0,1,,3,,1.66666666666667,,1,1,1,,0,,0,0,,0,
Australia,AUS,1981,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0.333333333333333,,#VALUE!,,2,0,IRV,125,64,,0,1,,3,,1.66666666666667,,1,1,1,,1,October 1980,0,0,,0,
Australia,AUS,1982,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0.333333333333333,,#VALUE!,,2,0,IRV,125,64,,0,1,,3,,1.66666666666667,,1,1,1,,0,,0,0,,0,
Australia,AUS,1983,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,125,64,,0,1,,3,,0.666666666666667,,1,1,1,,1,March 1983,0,0,,0,
Australia,AUS,1984,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,125,64,,0,1,,3,,0.666666666666667,,1,1,1,,0,,0,0,,0,
Australia,AUS,1985,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,148,76,,0,1,,3,,0.666666666666667,,1,1,1,,1,December 1984,0,0,,0,
Australia,AUS,1986,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,148,76,,0,1,,3,,0.666666666666667,,1,1,1,,0,,0,0,,0,
Australia,AUS,1987,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,148,76,,0,1,,3,,0.666666666666667,,1,1,1,,0,,0,0,,0,
Australia,AUS,1988,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,148,76,,0,1,,3,,0.666666666666667,,1,1,1,,1,July 1987,0,0,,0,
Australia,AUS,1989,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,148,76,,0,1,,3,,0.666666666666667,,1,1,1,,0,,0,0,,0,
Australia,AUS,1990,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,148,76,,0,1,,3,,0.666666666666667,,1,1,1,,1,March 1990,0,0,,0,
Australia,AUS,1991,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,148,76,,0,1,,3,,0.666666666666667,,1,1,1,,0,,0,0,,0,
Australia,AUS,1992,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,148,76,,0,1,,3,,0.666666666666667,,1,1,1,,0,,0,0,,0,
Australia,AUS,1993,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,147,76,,0,1,,3,,0.666666666666667,,1,1,1,,1,March 1993,0,0,,0,
Australia,AUS,1994,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,147,76,,0,1,,3,,0.333333333333333,,1,1,1,,0,,0,0,,0,
Australia,AUS,1995,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,147,76,,0,1,,3,,1,,1,1,1,,0,,0,0,,0,
Australia,AUS,1996,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,148,76,,0,1,,3,,1,,1,1,1,,1,March 1996,0,0,,0,
Australia,AUS,1997,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,148,76,,0,1,,3,,1,,1,1,1,,0,,0,0,,0,
Australia,AUS,1998,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,148,76,,0,1,,3,,1,,1,1,1,,0,,0,0,,0,
Australia,AUS,1999,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,148,76,,0,1,,3,,1,,1,1,1,,1,October 1998,0,0,,0,
Australia,AUS,2000,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,148,76,,0,1,,3,,0.666666666666667,,1,1,1,,0,,0,0,,0,
Australia,AUS,2001,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,148,76,,0,1,,3,,0.666666666666667,,1,1,1,,0,,0,0,,0,
Australia,AUS,2002,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,150,76,,0,1,,3,,0,,1,1,1,,1,November 2001,0,0,,0,
Australia,AUS,2003,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,150,76,,0,1,,3,,0,,1,1,1,,0,,0,0,,0,
Australia,AUS,2004,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,150,76,,0,1,,3,,0,,1,1,1,,0,,0,0,,0,
Australia,AUS,2005,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,150,76,,0,1,,3,,0,,1,1,1,,1,October 2004,0,0,,0,
Australia,AUS,2006,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,150,76,,0,1,,3,,0.333333333333333,,1,1,1,,0,,0,0,,0,
Australia,AUS,2007,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,150,76,,0,1,,3,,0.333333333333333,,1,1,1,,0,,0,0,,0,
Australia,AUS,2008,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,150,76,,0,1,,3,,0.333333333333333,,1,1,1,,1,November 2007,0,0,,0,
Australia,AUS,2009,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,150,76,,0,1,,3,,0.333333333333333,,1,1,1,,0,,0,0,,0,
Australia,AUS,2010,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,150,76,,0,1,,3,,0.333333333333333,,1,1,1,,0,,0,0,,0,
Australia,AUS,2011,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,150,76,,0,1,,3,,0.333333333333333,,1,1,1,,1,August 2010,0,0,,0,
Australia,AUS,2012,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,150,76,,0,1,,3,,0.333333333333333,,1,1,1,,0,,0,0,,0,
Australia,AUS,2013,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,150,76,,0,1,,3,,0.333333333333333,,1,1,1,,0,,0,0,,0,
Australia,AUS,2014,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,150,76,,0,1,,3,,0.333333333333333,,1,1,1,,1,September 2013,0,0,,0,
Australia,AUS,2015,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,150,76,,0,1,,3,,0.666666666666667,,1,1,1,,0,,0,0,,0,
Australia,AUS,2016,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,150,76,,0,1,,3,,1.33333333333333,,1,1,1,,0,,0,0,,0,
Australia,AUS,2017,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,150,76,,0,1,,3,,1.66666666666667,,1,1,1,,1,July 2016,0,0,,0,
Australia,AUS,2018,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,150,76,,0,1,,3,,1.66666666666667,,1,1,1,,0,,0,0,,0,
Australia,AUS,2019,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,150,76,,0,1,,3,,1.66666666666667,,1,1,1,,1,May 2019,0,0,,0,
Australia,AUS,2020,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,150,76,,0,1,,3,,1.66666666666667,,1,1,1,,0,,0,0,,0,
Australia,AUS,2021,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,150,76,,0,1,,3,,1.66666666666667,,1,1,1,,0,,0,0,,0,
Australia,AUS,2022,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,150,76,,0,1,,3,,1.66666666666667,,1,1,1,,1,May 2022,0,0,,0,
Australia,AUS,2023,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,150,76,,0,1,,3,,1.66666666666667,,1,1,1,,0,,0,0,,0,
Australia,AUS,2024,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,150,76,,0,1,,3,,1.66666666666667,,1,1,1,,0,,0,0,,0,
Australia,AUS,2025,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of Australia,0,0,,,0,,#VALUE!,,2,0,IRV,150,76,,0,1,,3,,1.66666666666667,,1,1,1,,1,May 2025,0,0,,0,
Bahamas,BHS,1974,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,1,,,0.333333333333333,,#VALUE!,,2,0,FPTP,38,16,,0,1,,3,,1.66666666666667,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,1975,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,38,16,,0,1,,3,,1.66666666666667,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,1976,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,38,16,,0,1,,3,,1.66666666666667,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,1977,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,38,16,,0,1,,3,,1.66666666666667,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,1978,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,38,16,,0,1,,3,,1.66666666666667,,1,1,1,,1,July 1977,0,0,,0,
Bahamas,BHS,1979,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,38,16,,0,1,,3,,1.66666666666667,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,1980,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,38,16,,0,1,,3,,1.66666666666667,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,1981,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,38,16,,0,1,,3,,1.66666666666667,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,1982,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,43,16,,0,1,,3,,1,,1,1,1,,1,June 1982,0,0,,0,
Bahamas,BHS,1983,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,43,16,,0,1,,3,,1,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,1984,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,43,16,,0,1,,3,,1,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,1985,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,43,16,,0,1,,3,,1,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,1986,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,43,16,,0,1,,3,,1,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,1987,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,49,16,,0,1,,3,,1,,1,1,1,,1,June 1987,0,0,,0,
Bahamas,BHS,1988,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,49,16,,0,1,,3,,1,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,1989,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,49,16,,0,1,,3,,1,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,1990,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,49,16,,0,1,,3,,1,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,1991,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,49,16,,0,1,,3,,1.66666666666667,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,1992,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,49,16,,0,1,,3,,2.33333333333333,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,1993,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,49,16,,0,1,,3,,2.33333333333333,,1,1,1,,1,August 1992,0,0,,0,
Bahamas,BHS,1994,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,49,16,,0,1,,3,,2.33333333333333,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,1995,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,49,16,,0,1,,3,,2.33333333333333,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,1996,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,49,16,,0,1,,3,,2.33333333333333,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,1997,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,40,16,,0,1,,3,,2.33333333333333,,1,1,1,,1,March 1997,0,0,,0,
Bahamas,BHS,1998,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,40,16,,0,1,,3,,2.33333333333333,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,1999,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,40,16,,0,1,,3,,2.33333333333333,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,2000,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,40,16,,0,1,,3,,2.33333333333333,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,2001,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,40,16,,0,1,,3,,2.33333333333333,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,2002,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,40,16,,0,1,,3,,2.33333333333333,,1,1,1,,1,May 2002,0,0,,0,
Bahamas,BHS,2003,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,40,16,,0,1,,3,,2.33333333333333,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,2004,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,40,16,,0,1,,3,,2.33333333333333,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,2005,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,40,16,,0,1,,3,,1.66666666666667,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,2006,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,40,16,,0,1,,3,,1.66666666666667,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,2007,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,41,16,,0,1,,3,,1.66666666666667,,1,1,1,,1,May 2007,0,0,,0,
Bahamas,BHS,2008,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,41,16,,0,1,,3,,1.66666666666667,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,2009,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,41,16,,0,1,,3,,1.66666666666667,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,2010,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,41,16,,0,1,,3,,1.66666666666667,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,2011,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,41,16,,0,1,,3,,1.66666666666667,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,2012,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,38,16,,0,1,,3,,1.66666666666667,,1,1,1,,1,May 2012,0,0,,0,
Bahamas,BHS,2013,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,38,16,,0,1,,3,,1.66666666666667,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,2014,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,38,16,,0,1,,3,,1.66666666666667,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,2015,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,38,16,,0,1,,3,,1.66666666666667,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,2016,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,38,16,,0,1,,3,,1.66666666666667,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,2017,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,38,16,,0,1,,3,,1.66666666666667,,1,1,1,,1,May 2017,0,0,,0,
Bahamas,BHS,2018,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,38,16,,0,1,,3,,1.66666666666667,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,2019,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,38,16,,0,1,,3,,2.33333333333333,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,2020,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,38,16,,0,1,,3,,2.33333333333333,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,2021,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.333333333333333,,#VALUE!,,2,0,FPTP,38,16,,0,1,,3,,2.33333333333333,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,2022,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.666666666666667,,#VALUE!,,2,0,FPTP,38,16,,0,1,,3,,2.66666666666667,,1,1,1,,0,September 2021,0,0,,0,
Bahamas,BHS,2023,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.666666666666667,,#VALUE!,,2,0,FPTP,38,16,,0,1,,3,,2.66666666666667,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,2024,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.666666666666667,,#VALUE!,,2,0,FPTP,38,16,,0,1,,3,,2.66666666666667,,1,1,1,,0,,0,0,,0,
Bahamas,BHS,2025,0,Parliamentary democracy,,1,1,,,,,1,0,,,,,,0,,,Commonwealth of The Bahamas,0,0,,,0.666666666666667,,#VALUE!,,2,0,FPTP,38,16,,0,1,,3,,2.66666666666667,,1,1,1,,0,,0,0,,0,
Bangladesh,BGD,1991,0,Parliamentary democracy,,0,1,,,,,1,0,Shahabuddin Ahmed,1990,1930,1,0,0,,,People's Republic of Bangladesh,0,0,,,0.5,,#VALUE!,,1,0,FPTP,330,,,0,1,,3,,2,,1,1,1,,1,February 1991,0,0,,0,
Bangladesh,BGD,1992,0,Parliamentary democracy,,0,1,,,,,1,0,Abdur Rahman Biswas,1991,1926,0,0,0,,,People's Republic of Bangladesh,0,0,,,0.5,,#VALUE!,,1,0,FPTP,330,,,0,1,,3,,2,,1,1,1,,0,,0,0,,0,
Bangladesh,BGD,1993,0,Parliamentary democracy,,0,1,,,,,1,0,Abdur Rahman Biswas,1991,1926,0,0,0,,,People's Republic of Bangladesh,0,0,,,0.5,,#VALUE!,,1,0,FPTP,330,,,0,1,,3,,2.5,,1,1,1,,0,,0,0,,0,
Bangladesh,BGD,1994,0,Parliamentary democracy,,0,1,,,,,1,0,Abdur Rahman Biswas,1991,1926,0,0,0,,,People's Republic of Bangladesh,0,0,,,0.5,,#VALUE!,,1,0,FPTP,330,,,0,1,,3,,2.5,,1,1,1,,0,,0,0,,0,
Bangladesh,BGD,1995,0,Parliamentary democracy,,0,1,,,,,1,0,Abdur Rahman Biswas,1991,1926,0,0,0,,,People's Republic of Bangladesh,0,0,,,0.5,,#VALUE!,,1,0,FPTP,330,,,0,1,,3,,2.5,,1,1,1,,0,,0,0,,0,
Bangladesh,BGD,1996,0,Parliamentary democracy,,0,1,,,,,1,0,Abdur Rahman Biswas,1991,1926,0,0,0,,,People's Republic of Bangladesh,0,0,,,0.5,,#VALUE!,,1,0,FPTP,330,,,0,1,,3,,2.5,,1,1,1,,1,February 1996; new elections June 1996,0,0,,0,
